Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG_,_3P,_3PA,_3P_,_2P,_2PA,_2P_,FT,FTA,FT_,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,string_field_29,ORtg,DRtg
18,OG Anunoby\anunoog01,SF,20,TOR,74,62,1481,5.4,11.5,0.471,2.4,6.6,0.371,3.0,5.0,0.604,1.3,2.1,0.629,1.5,4.7,6.1,1.8,1.7,0.5,1.5,4.3,14.6,,113,108
238,Brandon Ingram\ingrabr01,SF,20,LAL,59,59,1975,8.7,18.4,0.47,1.0,2.5,0.39,7.7,15.9,0.483,4.7,6.8,0.681,1.4,6.2,7.6,5.6,1.1,1.0,3.6,3.9,23.0,,104,109
245,Josh Jackson\jacksjo02,SF,20,PHO,77,35,1959,9.5,22.8,0.417,1.4,5.3,0.263,8.1,17.5,0.464,4.3,6.8,0.634,2.3,6.3,8.6,2.9,2.0,0.9,3.6,5.3,24.7,,93,112
265,Derrick Jones\jonesde02,SF,20,TOT,20,8,245,4.3,10.8,0.396,0.6,3.7,0.167,3.7,7.1,0.514,3.3,4.9,0.667,4.3,3.5,7.7,1.8,0.8,2.6,1.4,4.9,12.4,,107,109
265,Derrick Jones\jonesde02,SF,20,PHO,6,0,33,2.9,5.8,0.5,0.0,2.9,0.0,2.9,2.9,1.0,7.3,8.7,0.833,2.9,2.9,5.8,4.4,1.5,5.8,1.5,2.9,13.1,,141,109
265,Derrick Jones\jonesde02,SF,20,MIA,14,8,212,4.5,11.6,0.388,0.7,3.8,0.188,3.8,7.8,0.485,2.6,4.3,0.611,4.5,3.6,8.1,1.4,0.7,2.1,1.4,5.2,12.3,,103,109
260,Stanley Johnson\johnsst04,SF,21,DET,69,50,1894,5.5,14.7,0.375,1.8,6.2,0.286,3.8,8.6,0.439,2.9,3.8,0.772,0.9,5.8,6.6,2.9,2.5,0.4,2.0,4.5,15.8,,97,107
66,Dillon Brooks\brookdi01,SF,22,MEM,82,74,2350,7.3,16.6,0.44,2.0,5.7,0.356,5.3,10.9,0.484,2.7,3.6,0.747,1.1,4.5,5.5,2.9,1.6,0.4,2.7,5.0,19.3,,100,113
81,Bruno Caboclo\cabocbr01,SF,22,TOT,12,0,107,4.2,14.6,0.29,1.4,8.0,0.176,2.8,6.6,0.429,2.4,2.8,0.833,3.3,7.1,10.4,1.9,1.4,1.9,1.9,3.8,12.3,,86,110
81,Bruno Caboclo\cabocbr01,SF,22,TOR,2,0,7,0.0,14.1,0.0,0.0,14.1,0.0,0.0,0.0,,0.0,0.0,,0.0,7.0,7.0,7.0,7.0,0.0,0.0,7.0,0.0,,33,95
81,Bruno Caboclo\cabocbr01,SF,22,SAC,10,0,100,4.6,14.7,0.31,1.5,7.6,0.2,3.0,7.1,0.429,2.5,3.0,0.833,3.5,7.1,10.6,1.5,1.0,2.0,2.0,3.5,13.1,,89,111
213,Mario Hezonja\hezonma01,SF,22,ORL,75,30,1657,8.1,18.2,0.442,2.7,7.9,0.337,5.4,10.3,0.523,2.5,3.1,0.819,1.2,7.1,8.3,3.1,2.4,0.9,2.5,4.0,21.3,,103,108
246,Justin Jackson\jacksju01,SF,22,SAC,68,41,1506,6.2,14.1,0.442,1.9,6.2,0.308,4.3,7.9,0.547,0.9,1.2,0.722,0.9,5.4,6.3,2.5,0.9,0.4,1.3,2.7,15.2,,103,114
306,Timothe Luwawu-Cabarrot\luwawti01,SF,22,PHI,52,7,807,6.0,15.9,0.375,3.2,9.4,0.335,2.8,6.5,0.431,2.7,3.5,0.793,0.8,3.5,4.3,3.2,0.7,0.3,2.3,5.8,17.8,,101,110
385,Cedi Osman\osmande01,SF,22,CLE,61,12,672,6.6,13.6,0.484,2.3,6.3,0.368,4.2,7.2,0.586,1.9,3.4,0.565,1.4,7.4,8.7,3.0,1.6,0.2,2.3,5.7,17.3,,108,112
386,Kelly Oubre\oubreke01,SF,22,WAS,81,11,2231,7.1,17.6,0.403,2.8,8.2,0.341,4.3,9.4,0.456,4.3,5.2,0.82,1.3,6.8,8.1,2.2,1.8,0.8,2.0,5.2,21.2,,106,109
430,Devin Robinson\robinde01,SF,22,WAS,1,0,13,3.8,11.5,0.333,0.0,0.0,,3.8,11.5,0.333,0.0,0.0,,7.6,11.5,19.1,0.0,3.8,0.0,0.0,7.6,7.6,,103,102
514,Andrew Wiggins\wiggian01,SF,22,MIN,82,82,2979,9.6,21.8,0.438,1.9,5.7,0.331,7.7,16.1,0.475,3.4,5.3,0.643,1.4,4.6,6.0,2.7,1.5,0.9,2.3,2.7,24.4,,101,113
42,DeAndre' Bembry\bembrde01,SF,23,ATL,26,3,455,5.7,13.7,0.414,1.2,3.2,0.367,4.5,10.5,0.429,2.0,3.5,0.576,0.9,6.9,7.7,5.3,2.3,1.3,5.0,4.1,14.6,,83,109
206,Nigel Hayes\hayesni01,SF,23,TOT,9,0,122,4.5,13.6,0.333,1.6,6.6,0.25,2.9,7.0,0.412,0.4,1.2,0.333,1.6,7.4,9.1,2.5,0.8,1.2,0.8,3.3,11.1,,82,112
206,Nigel Hayes\hayesni01,SF,23,LAL,2,0,11,4.3,13.0,0.333,0.0,8.7,0.0,4.3,4.3,1.0,4.3,4.3,1.0,0.0,0.0,0.0,8.7,0.0,0.0,0.0,0.0,13.0,,117,117
206,Nigel Hayes\hayesni01,SF,23,TOR,2,0,6,16.4,16.4,1.0,16.4,16.4,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,8.2,0.0,49.3,,102,115
206,Nigel Hayes\hayesni01,SF,23,SAC,5,0,105,3.9,13.5,0.286,1.0,5.8,0.167,2.9,7.7,0.375,0.0,1.0,0.0,1.9,8.7,10.6,1.9,1.0,1.4,0.5,3.9,8.7,,77,111
223,Rondae Hollis-Jefferson\holliro01,SF,23,BRK,68,59,1920,8.6,18.3,0.472,0.3,1.4,0.241,8.3,16.9,0.491,6.3,8.0,0.788,2.6,9.1,11.6,4.2,1.6,1.2,3.1,3.7,23.9,,108,109
241,Wesley Iwundu\iwundwe01,SF,23,ORL,62,12,1020,4.5,10.5,0.427,0.4,2.2,0.196,4.0,8.3,0.488,1.6,2.3,0.723,1.7,4.8,6.6,2.7,1.6,0.6,1.4,3.9,11.0,,100,112
287,Jake Layman\laymaja01,SF,23,POR,35,1,160,4.4,14.6,0.298,1.2,6.2,0.2,3.1,8.4,0.37,0.6,0.9,0.667,1.2,3.7,5.0,3.4,1.9,1.2,1.6,4.0,10.6,,81,107
296,Caris LeVert\leverca01,SF,23,BRK,71,10,1864,8.3,19.1,0.435,2.2,6.4,0.347,6.1,12.8,0.48,3.5,4.9,0.711,1.4,5.4,6.8,7.8,2.1,0.6,4.0,4.1,22.3,,103,110
500,Taurean Waller-Prince\princta02,SF,23,ATL,82,82,2464,8.2,19.3,0.426,3.5,9.1,0.385,4.7,10.3,0.461,3.0,3.6,0.844,1.0,6.7,7.7,4.2,1.7,0.8,3.8,3.3,23.0,,100,111
523,Troy Williams\willitr02,SF,23,TOT,21,1,307,8.2,17.6,0.468,1.8,6.1,0.289,6.5,11.5,0.563,3.2,4.8,0.667,3.6,6.6,10.2,2.6,3.2,0.6,3.1,5.5,21.5,,105,107
523,Troy Williams\willitr02,SF,23,HOU,4,0,17,5.8,26.0,0.222,0.0,14.5,0.0,5.8,11.6,0.5,2.9,8.7,0.333,2.9,8.7,11.6,2.9,2.9,0.0,2.9,5.8,14.5,,59,104
523,Troy Williams\willitr02,SF,23,NYK,17,1,290,8.4,17.1,0.49,1.9,5.6,0.333,6.5,11.5,0.567,3.2,4.6,0.704,3.6,6.5,10.1,2.6,3.2,0.7,3.1,5.5,21.9,,109,107
538,Paul Zipser\zipsepa01,SF,23,CHI,54,12,824,4.8,13.9,0.346,2.2,6.5,0.336,2.6,7.3,0.355,1.1,1.5,0.76,0.8,7.0,7.8,2.7,1.2,0.9,2.5,5.1,12.9,,84,112
12,Justin Anderson\anderju01,SF,24,PHI,38,0,519,8.1,18.7,0.431,3.2,9.5,0.33,4.9,9.2,0.535,2.6,3.5,0.737,2.3,6.3,8.6,2.3,1.4,0.6,1.5,5.0,21.9,,110,107
13,Kyle Anderson\anderky01,SF,24,SAS,74,67,1978,5.9,11.2,0.527,0.5,1.5,0.333,5.4,9.7,0.556,2.7,3.7,0.712,2.1,8.0,10.1,5.2,2.9,1.5,2.4,2.9,14.9,,114,101
74,Nicolas Brussino\brussni01,SF,24,ATL,4,0,10,0.0,9.8,0.0,0.0,9.8,0.0,0.0,0.0,,0.0,0.0,,0.0,14.7,14.7,0.0,0.0,0.0,0.0,0.0,0.0,,0,111
195,Maurice Harkless\harklma01,SF,24,POR,59,36,1264,5.8,11.7,0.495,1.9,4.6,0.415,3.9,7.0,0.547,1.7,2.3,0.712,1.8,4.6,6.4,2.1,1.9,1.7,1.6,4.1,15.2,,117,106
266,Jalen Jones\jonesja04,SF,24,TOT,16,0,181,7.2,18.8,0.382,2.8,7.2,0.385,4.4,11.6,0.381,3.3,5.2,0.632,3.6,6.9,10.5,1.1,1.4,0.3,1.9,6.1,20.4,,98,110
266,Jalen Jones\jonesja04,SF,24,NOP,4,0,19,2.5,10.1,0.25,2.5,2.5,1.0,0.0,7.5,0.0,5.0,5.0,1.0,0.0,7.5,7.5,0.0,0.0,0.0,0.0,5.0,12.6,,111,113
266,Jalen Jones\jonesja04,SF,24,DAL,12,0,162,7.7,19.8,0.391,2.8,7.7,0.36,5.0,12.1,0.41,3.1,5.3,0.588,4.0,6.8,10.8,1.2,1.5,0.3,2.2,6.2,21.4,,97,110
273,Michael Kidd-Gilchrist\kiddgmi01,SF,24,CHO,74,74,1850,7.4,14.8,0.504,0.0,0.1,0.0,7.4,14.7,0.505,3.1,4.5,0.684,2.2,5.7,8.0,1.9,1.3,0.8,1.4,3.8,18.0,,110,110
324,Erik McCree\mccreer01,SF,24,UTA,4,0,8,0.0,12.5,0.0,0.0,6.3,0.0,0.0,6.3,0.0,0.0,0.0,,0.0,6.3,6.3,0.0,6.3,0.0,6.3,0.0,0.0,,0,96
339,Malcolm Miller\millema01,SF,24,TOR,15,4,126,5.1,11.0,0.464,3.1,8.2,0.381,2.0,2.7,0.714,1.6,1.6,1.0,1.6,4.3,5.9,1.2,0.4,0.8,2.0,3.9,14.9,,115,111
363,Abdel Nader\naderab01,SF,24,BOS,48,1,522,4.8,14.3,0.336,2.2,6.2,0.354,2.6,8.0,0.321,2.2,3.7,0.59,1.2,5.6,6.8,2.5,1.4,1.0,3.3,4.3,14.0,,83,105
377,Royce O'Neale\onealro01,SF,24,UTA,69,4,1150,5.2,12.4,0.423,1.8,5.1,0.356,3.4,7.2,0.47,2.7,3.3,0.803,1.1,9.2,10.3,4.1,1.6,0.7,2.4,4.6,15.0,,105,104
409,Otto Porter\porteot01,SF,24,WAS,77,77,2432,9.1,18.1,0.503,2.8,6.4,0.441,6.3,11.7,0.537,2.2,2.6,0.828,2.1,7.9,10.0,3.2,2.4,0.8,1.5,3.1,23.2,,120,107
426,Josh Richardson\richajo01,SF,24,MIA,81,81,2689,7.4,16.5,0.451,2.4,6.3,0.378,5.1,10.3,0.495,2.2,2.7,0.845,1.3,4.0,5.3,4.3,2.3,1.4,2.6,3.7,19.5,,106,106
431,Glenn Robinson\robingl02,SF,24,IND,23,1,338,5.3,12.6,0.424,2.1,5.0,0.412,3.3,7.5,0.431,1.3,1.6,0.818,1.6,3.8,5.5,2.5,1.9,0.1,0.7,2.1,14.0,,114,111
439,JaKarr Sampson\sampsja02,SF,24,SAC,22,6,344,6.5,11.9,0.543,0.7,1.5,0.5,5.7,10.4,0.549,1.5,2.4,0.625,3.1,8.4,11.5,1.3,1.2,3.2,1.2,7.1,15.1,,117,108
503,T.J. Warren\warretj01,SF,24,PHO,65,65,2142,11.8,23.8,0.498,0.4,2.0,0.222,11.4,21.7,0.523,4.3,5.7,0.757,2.8,4.6,7.4,1.9,1.5,0.9,1.9,3.3,28.4,,109,114
505,James Webb\webbja01,SF,24,BRK,10,0,120,2.4,9.7,0.25,1.6,7.7,0.211,0.8,2.0,0.4,0.0,0.0,,3.2,6.5,9.7,1.6,0.4,0.0,1.6,4.0,6.5,,81,114
509,Andrew White\whitean01,SF,24,ATL,15,0,209,5.8,17.1,0.342,4.2,11.5,0.367,1.6,5.6,0.292,0.2,0.9,0.25,0.9,7.0,7.9,1.4,0.7,0.2,1.9,2.8,16.1,,88,113
68,Anthony Brown\brownan02,SF,25,MIN,1,0,4,12.5,12.5,1.0,12.5,12.5,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,37.5,,279,120
163,Evan Fournier\fournev01,SF,25,ORL,57,57,1837,9.8,21.4,0.459,3.4,8.9,0.379,6.4,12.4,0.516,4.0,4.6,0.867,0.6,4.2,4.8,4.4,1.3,0.4,2.5,3.7,27.0,,110,113
209,Myke Henry\henrymy01,SF,25,MEM,20,0,378,5.5,14.6,0.376,2.5,7.8,0.328,2.9,6.8,0.431,0.8,1.3,0.6,1.3,3.7,5.1,2.9,4.1,0.8,2.5,3.7,14.3,,91,107
330,Alfonzo McKinnie\mckinal01,SF,25,TOR,14,0,53,7.4,13.9,0.533,2.8,8.4,0.333,4.6,5.6,0.833,1.9,2.8,0.667,0.9,5.6,6.5,0.9,0.9,0.9,2.8,7.4,19.5,,108,108
358,Shabazz Muhammad\muhamsh01,SF,25,MIN,32,2,301,7.8,20.1,0.388,0.7,3.2,0.211,7.1,16.9,0.422,3.7,5.2,0.71,2.5,5.0,7.5,1.2,0.8,0.3,0.8,3.8,19.9,,99,115
76,Reggie Bullock\bullore01,SF,26,DET,62,52,1732,7.7,15.7,0.489,3.6,8.1,0.445,4.1,7.6,0.536,1.1,1.4,0.796,0.8,3.7,4.4,2.7,1.4,0.4,1.4,2.0,20.1,,118,110
103,Kyle Collinsworth\colliky01,SF,26,DAL,32,2,480,4.0,10.4,0.384,0.4,1.8,0.235,3.6,8.6,0.415,2.2,4.2,0.525,3.3,7.8,11.2,5.9,1.8,0.9,2.5,4.6,10.6,,98,108
144,Jarell Eddie\eddieja01,SF,26,TOT,3,0,9,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,,0.0,0.0,,0.0,5.5,5.5,0.0,5.5,0.0,0.0,0.0,0.0,,0,100
144,Jarell Eddie\eddieja01,SF,26,BOS,2,0,6,0.0,8.3,0.0,0.0,8.3,0.0,0.0,0.0,,0.0,0.0,,0.0,8.3,8.3,0.0,8.3,0.0,0.0,0.0,0.0,,0,90
144,Jarell Eddie\eddieja01,SF,26,CHI,1,0,3,0.0,16.3,0.0,0.0,16.3,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,119
218,Solomon Hill\hillso01,SF,26,NOP,12,1,187,2.8,10.5,0.268,1.0,5.4,0.19,1.8,5.1,0.35,0.8,1.5,0.5,2.3,6.9,9.2,5.6,1.8,0.3,2.3,5.6,7.4,,84,109
293,Kawhi Leonard\leonaka01,SF,26,SAS,9,9,210,12.5,26.7,0.468,2.6,8.4,0.314,9.9,18.3,0.539,7.5,9.1,0.816,1.4,8.7,10.1,5.1,4.3,2.2,3.8,2.2,35.1,,109,97
326,Doug McDermott\mcderdo01,SF,26,TOT,81,4,1768,6.7,14.3,0.467,2.6,6.1,0.426,4.1,8.2,0.497,1.8,2.3,0.79,1.1,4.5,5.6,2.2,0.5,0.5,1.6,3.4,17.7,,111,115
326,Doug McDermott\mcderdo01,SF,26,NYK,55,1,1172,6.4,13.9,0.46,2.2,5.8,0.387,4.1,8.1,0.513,1.7,2.2,0.755,1.4,4.3,5.7,2.1,0.4,0.5,1.4,3.1,16.7,,111,115
326,Doug McDermott\mcderdo01,SF,26,DAL,26,3,596,7.2,15.2,0.478,3.3,6.7,0.494,4.0,8.5,0.465,2.0,2.4,0.857,0.6,5.0,5.6,2.4,0.8,0.3,1.9,4.1,19.8,,112,113
336,Khris Middleton\middlkh01,SF,26,MIL,82,82,2982,9.9,21.3,0.466,2.4,6.8,0.359,7.5,14.5,0.517,5.4,6.1,0.884,0.8,6.4,7.2,5.5,2.0,0.4,3.2,4.5,27.6,,111,111
113,Robert Covington\covinro01,SF,27,PHI,80,80,2532,6.6,15.9,0.413,3.9,10.4,0.369,2.7,5.4,0.497,2.2,2.6,0.853,1.0,7.2,8.2,3.0,2.6,1.4,2.4,4.5,19.2,,107,103
115,Torrey Craig\craigto01,SF,27,DEN,39,5,629,4.9,10.8,0.453,1.3,4.6,0.293,3.5,6.2,0.57,1.7,2.8,0.629,3.2,6.9,10.0,2.0,0.9,1.2,1.6,5.0,12.8,,111,112
118,Jae Crowder\crowdja01,SF,27,TOT,80,47,2090,6.4,15.9,0.404,2.6,8.1,0.323,3.8,7.8,0.488,2.9,3.5,0.818,1.4,5.1,6.5,2.3,1.5,0.5,1.7,4.4,18.3,,105,111
118,Jae Crowder\crowdja01,SF,27,CLE,53,47,1346,5.7,13.7,0.418,2.3,6.9,0.328,3.5,6.8,0.508,2.8,3.3,0.848,1.5,4.8,6.3,2.1,1.5,0.4,1.5,4.5,16.5,,109,113
118,Jae Crowder\crowdja01,SF,27,UTA,27,0,744,7.7,19.9,0.386,3.2,10.2,0.316,4.4,9.6,0.462,2.9,3.8,0.768,1.2,5.7,6.9,2.8,1.6,0.6,2.2,4.2,21.5,,99,106
148,James Ennis\ennisja01,SF,27,TOT,72,22,1604,5.7,12.0,0.474,1.6,4.8,0.333,4.1,7.2,0.567,3.0,3.6,0.836,2.3,4.7,7.0,2.2,1.5,0.6,1.8,4.2,16.1,,115,112
148,James Ennis\ennisja01,SF,27,MEM,45,14,1053,5.2,10.7,0.486,1.4,4.0,0.357,3.7,6.6,0.565,3.1,3.5,0.877,2.5,5.0,7.5,2.4,1.5,0.6,1.8,3.9,14.9,,118,113
148,James Ennis\ennisja01,SF,27,DET,27,8,551,6.7,14.7,0.457,1.9,6.2,0.304,4.8,8.4,0.57,3.0,3.9,0.767,1.8,4.3,6.1,2.0,1.4,0.5,1.6,4.8,18.3,,111,110
173,Paul George\georgpa01,SF,27,OKC,79,79,2891,9.9,23.0,0.43,4.2,10.5,0.401,5.7,12.5,0.454,5.8,7.1,0.822,1.2,6.4,7.7,4.5,2.8,0.7,3.6,4.0,29.8,,112,106
207,Gordon Hayward\haywago01,SF,27,BOS,1,1,5,10.0,20.0,0.5,0.0,10.0,0.0,10.0,10.0,1.0,0.0,0.0,,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,20.0,,99,107
338,Darius Miller\milleda01,SF,27,NOP,82,3,1944,5.3,12.0,0.444,3.6,8.8,0.411,1.7,3.2,0.535,1.4,1.6,0.866,0.4,3.6,4.0,2.7,0.7,0.4,1.4,3.9,15.6,,115,113
504,Travis Wear\weartr01,SF,27,LAL,17,0,228,5.2,15.1,0.347,3.6,9.9,0.362,1.7,5.2,0.32,1.7,1.7,1.0,0.0,8.0,8.0,1.5,0.8,1.0,1.3,6.3,15.7,,98,109
525,Jamil Wilson\wilsoja02,SF,27,LAC,15,10,274,6.7,14.4,0.469,4.8,11.2,0.429,2.0,3.2,0.611,0.4,0.7,0.5,0.5,5.1,5.7,1.8,0.9,1.4,1.4,6.0,18.6,,118,112
25,Luke Babbitt\babbilu01,SF,28,TOT,50,14,715,6.3,14.8,0.423,4.1,10.7,0.385,2.1,4.1,0.525,1.2,1.5,0.773,0.5,6.1,6.6,2.1,0.5,0.5,1.3,3.7,17.8,,109,113
25,Luke Babbitt\babbilu01,SF,28,ATL,37,9,570,6.9,14.4,0.476,4.2,9.5,0.441,2.7,4.9,0.544,1.5,1.9,0.773,0.4,6.5,6.9,2.2,0.6,0.4,1.3,4.0,19.4,,119,114
25,Luke Babbitt\babbilu01,SF,28,MIA,13,5,145,3.8,16.3,0.234,3.8,15.6,0.244,0.0,0.7,0.0,0.0,0.0,,0.7,4.5,5.2,1.7,0.3,0.7,1.4,2.4,11.4,,74,111
55,Bojan Bogdanovic\bogdabo02,SF,28,IND,80,80,2464,8.2,17.3,0.474,3.1,7.8,0.402,5.1,9.5,0.534,3.6,4.2,0.868,0.6,4.9,5.5,2.4,1.1,0.2,2.2,2.6,23.1,,114,112
281,Mindaugas Kuzminskas\kuzmimi01,SF,28,NYK,1,0,2,0.0,49.6,0.0,0.0,0.0,,0.0,49.6,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,120
90,Omri Casspi\casspom01,SF,29,GSW,53,7,740,7.8,13.5,0.58,0.7,1.4,0.455,7.2,12.0,0.595,3.3,4.5,0.725,2.0,11.1,13.0,3.3,1.2,1.2,2.4,4.6,19.5,,117,106
168,Danilo Gallinari\gallida01,SF,29,LAC,21,21,671,7.4,18.6,0.398,2.6,8.0,0.324,4.8,10.5,0.455,5.9,6.3,0.931,0.7,6.7,7.3,3.0,0.9,0.7,1.9,2.2,23.3,,111,112
222,John Holland\hollajo02,SF,29,CLE,24,0,174,4.8,16.6,0.288,3.1,10.1,0.306,1.7,6.5,0.261,2.5,3.7,0.692,1.7,5.1,6.8,1.4,2.0,0.6,2.3,2.8,15.2,,84,112
392,Chandler Parsons\parsoch01,SF,29,MEM,36,8,691,7.9,17.1,0.462,3.7,8.9,0.421,4.2,8.3,0.504,1.2,2.0,0.63,1.0,5.6,6.6,5.0,1.3,0.8,2.6,3.9,20.8,,110,113
408,Quincy Pondexter\pondequ01,SF,29,CHI,23,1,196,3.5,12.2,0.286,0.7,5.5,0.136,2.7,6.7,0.407,3.5,4.2,0.824,2.0,4.7,6.7,2.2,2.0,0.5,2.7,6.0,11.2,,81,111
453,Kyle Singler\singlky01,SF,29,OKC,12,0,59,5.9,17.7,0.333,1.7,4.2,0.4,4.2,13.5,0.313,5.9,10.9,0.538,0.8,7.6,8.4,1.7,0.8,0.0,2.5,3.4,19.3,,88,111
485,Evan Turner\turneev01,SF,29,POR,79,40,2034,6.3,14.1,0.447,1.0,3.2,0.318,5.3,10.9,0.485,2.2,2.6,0.85,0.7,5.2,6.0,4.2,1.1,0.7,2.4,4.0,15.9,,103,109
95,Wilson Chandler\chandwi01,SF,30,DEN,74,71,2346,5.9,13.3,0.445,1.9,5.2,0.358,4.1,8.1,0.501,1.9,2.4,0.772,2.2,6.3,8.4,3.4,0.9,0.8,1.9,3.3,15.6,,110,113
119,Dante Cunningham\cunnida01,SF,30,TOT,73,25,1562,5.0,11.2,0.451,1.8,5.2,0.345,3.3,6.0,0.541,1.0,1.6,0.596,2.4,6.8,9.2,1.5,1.2,0.9,1.0,3.4,12.8,,110,110
119,Dante Cunningham\cunnida01,SF,30,NOP,51,24,1115,4.2,9.6,0.44,1.5,4.6,0.324,2.7,5.0,0.547,0.9,1.5,0.556,2.1,6.1,8.3,1.1,1.2,0.7,0.7,3.2,10.8,,110,111
119,Dante Cunningham\cunnida01,SF,30,BRK,22,1,447,7.1,15.1,0.468,2.5,6.5,0.383,4.6,8.6,0.532,1.2,1.7,0.688,3.0,8.4,11.4,2.4,1.3,1.5,1.8,3.9,17.8,,110,109
151,Jeremy Evans\evansje01,SF,30,ATL,1,0,5,9.8,9.8,1.0,0.0,0.0,,9.8,9.8,1.0,0.0,0.0,,9.8,0.0,9.8,0.0,0.0,0.0,9.8,9.8,19.5,,96,119
236,Joe Ingles\inglejo01,SF,30,UTA,82,81,2578,6.5,14.0,0.467,4.0,9.0,0.44,2.5,4.9,0.516,1.3,1.6,0.795,0.5,6.2,6.7,7.6,1.8,0.4,3.1,3.5,18.3,,115,106
262,Wesley Johnson\johnswe01,SF,30,LAC,74,40,1486,4.9,12.0,0.408,2.0,5.8,0.339,2.9,6.2,0.471,1.4,1.9,0.741,0.9,6.1,7.1,2.0,2.5,2.0,1.8,4.8,13.2,,99,107
337,C.J. Miles\milescj01,SF,30,TOR,70,3,1337,8.4,22.1,0.379,6.0,16.7,0.361,2.3,5.3,0.434,3.0,3.6,0.835,0.7,4.9,5.6,2.0,1.4,0.8,1.4,4.9,25.8,,109,108
63,Corey Brewer\breweco01,SF,31,LAL,54,2,694,5.4,11.9,0.453,0.6,3.0,0.186,4.8,8.9,0.543,2.3,3.5,0.667,1.6,4.8,6.4,2.8,2.8,0.6,2.6,5.7,13.6,,97,107
318,Wesley Matthews\matthwe02,SF,31,DAL,63,62,2131,6.7,16.4,0.406,3.6,9.5,0.381,3.1,6.9,0.441,2.0,2.4,0.822,0.7,4.0,4.7,4.1,1.8,0.4,2.0,3.3,18.9,,105,111
20,Trevor Ariza\arizatr01,SF,32,HOU,67,67,2269,5.8,14.1,0.412,3.7,10.0,0.368,2.1,4.1,0.519,1.6,1.9,0.854,0.7,5.7,6.4,2.3,2.1,0.3,1.1,2.9,17.0,,114,107
129,Luol Deng\denglu01,SF,32,LAL,1,1,13,3.7,7.4,0.5,0.0,0.0,,3.7,7.4,0.5,0.0,0.0,,0.0,0.0,0.0,3.7,3.7,0.0,3.7,0.0,7.4,,77,109
444,Thabo Sefolosha\sefolth01,SF,33,UTA,38,6,806,7.3,14.9,0.492,2.0,5.2,0.381,5.4,9.7,0.551,2.7,3.4,0.815,1.8,8.2,10.0,2.1,3.2,0.7,1.9,3.7,19.4,,113,101
234,Andre Iguodala\iguodan01,SF,34,GSW,64,7,1622,4.4,9.5,0.463,1.0,3.5,0.282,3.4,6.0,0.567,1.6,2.6,0.632,1.5,5.8,7.3,6.2,1.6,1.1,2.0,2.9,11.4,,113,109
10,Tony Allen\allento01,SF,36,NOP,22,0,273,7.7,15.9,0.484,0.7,2.1,0.333,7.0,13.8,0.506,1.9,3.7,0.524,3.5,4.7,8.2,1.6,1.9,0.5,3.3,8.6,18.0,,95,110
258,Joe Johnson\johnsjo02,SF,36,TOT,55,4,1205,6.0,14.9,0.406,1.7,6.0,0.276,4.4,8.9,0.493,1.7,1.9,0.889,0.6,6.5,7.1,3.4,0.7,0.3,2.0,2.8,15.4,,98,109
